0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
43,28,34,4,12,18,62,27,50,6,55,58,7,1,60,22,47,54,42,29,37,56,5,21,45,20,10,40,23,33,24,32,2,3,13,61,15,36,31,48,41,44,51,16,8,19,14,49,35,59,30,46,57,0,63,11,38,9,52,53,17,25,26,39
39,19,26,0,57,47,32,12,38,9,23,4,24,28,35,43,17,41,21,11,2,1,3,53,22,42,29,51,49,60,55,20,33,48,36,18,10,8,52,50,56,7,5,13,37,25,27,34,16,63,30,54,61,14,15,44,46,45,62,40,31,58,6,59
37,4,0,57,15,43,22,49,59,33,20,18,14,35,32,29,25,13,50,51,17,7,55,10,11,45,40,60,42,41,62,61,5,38,23,48,19,16,44,56,31,52,21,46,63,9,2,53,36,26,1,24,54,6,47,34,8,12,30,27,3,58,39,28
57,35,60,4,52,2,1,10,59,61,40,51,39,62,0,22,9,45,19,29,63,27,17,18,38,30,33,13,53,58,15,23,50,54,31,46,8,25,7,48,14,47,24,36,37,12,20,42,16,26,49,21,43,3,56,41,5,6,32,11,28,34,55,44
28,0,5,57,30,12,45,18,49,29,39,51,16,7,41,42,60,55,25,13,43,53,59,44,62,1,58,47,56,15,36,27,11,38,14,54,8,35,9,19,32,48,4,23,52,2,50,37,26,20,3,31,46,33,6,34,22,10,61,40,21,24,63,17
6,20,56,3,41,18,37,15,14,8,53,42,62,13,43,25,39,5,35,10,40,28,12,16,61,45,33,47,49,31,58,0,34,57,17,54,9,52,46,2,50,11,26,44,23,38,51,21,27,30,60,19,59,22,24,7,4,32,63,1,48,55,29,36
61,12,44,3,29,50,0,10,5,18,42,46,40,26,38,22,11,24,52,63,35,60,16,62,51,1,30,20,23,34,27,4,7,36,41,47,54,48,58,13,49,21,32,9,17,15,57,37,25,6,19,33,43,53,59,45,31,55,56,39,28,2,8,14
42,27,2,43,0,45,19,4,32,21,62,41,44,11,26,46,53,28,49,7,39,56,17,57,63,58,3,30,60,29,51,23,1,35,15,18,12,36,40,54,16,10,5,61,14,13,48,55,47,24,31,37,25,50,6,33,22,38,52,59,9,20,34,8
47,52,59,38,15,13,3,8,27,4,57,41,40,17,35,48,56,44,39,37,45,6,28,12,21,60,43,51,58,26,54,20,29,62,30,55,32,2,34,7,46,61,33,49,42,53,19,9,0,5,11,10,31,18,24,50,36,1,22,16,63,25,23,14
33,28,50,9,0,16,20,31,27,5,54,4,37,19,30,6,43,11,8,51,61,52,40,48,29,26,12,38,15,63,2,34,42,57,41,24,22,55,14,1,13,56,7,25,62,47,39,44,59,46,35,17,58,60,3,21,32,45,49,18,23,36,10,53
45,12,58,4,13,52,16,44,41,49,36,43,39,33,38,6,51,59,30,18,56,37,50,28,47,48,23,63,10,55,17,40,9,29,20,19,7,5,3,0,27,15,60,42,61,53,62,1,54,31,21,24,35,57,8,22,26,11,14,2,25,46,32,34
42,3,37,40,21,44,16,11,41,60,28,54,56,33,35,13,38,29,22,43,2,7,1,61,39,49,47,63,51,20,53,0,50,4,27,36,12,48,14,31,55,52,45,6,32,62,17,9,59,57,18,15,30,24,34,23,8,25,10,26,58,5,46,19
46,29,34,45,15,9,0,10,5,62,30,4,14,28,32,12,18,13,19,1,7,23,52,61,51,50,58,17,8,22,6,36,63,31,11,38,2,37,59,42,21,27,40,41,26,53,33,16,3,49,60,54,57,25,47,35,48,44,43,56,39,20,55,24
37,31,42,57,17,11,40,2,62,5,43,52,3,20,10,29,4,16,27,45,26,44,63,41,51,28,9,0,1,12,25,46,34,53,14,30,32,13,24,59,19,61,35,6,47,21,33,54,50,7,18,38,8,56,55,48,58,23,49,36,39,15,60,22
12,21,59,13,55,57,32,4,25,29,19,60,7,31,6,36,45,47,15,54,62,5,61,51,48,14,34,37,50,40,0,41,18,24,9,3,10,63,22,39,1,11,52,17,23,28,43,49,46,42,33,26,56,27,20,2,35,38,8,30,44,58,16,53
12,22,43,26,50,9,45,11,63,19,42,8,18,47,0,38,53,39,23,40,35,32,55,5,29,60,4,10,48,31,61,51,33,15,13,30,41,6,24,16,2,20,25,7,14,36,28,21,44,3,54,1,52,27,46,58,56,34,17,49,57,62,59,37
39,42,31,24,51,33,17,19,1,40,11,52,32,27,58,63,37,57,18,29,41,46,36,47,4,10,23,26,12,48,56,25,53,35,43,5,16,61,54,50,34,9,49,62,0,38,2,8,60,13,14,22,28,45,55,3,6,59,15,44,20,7,30,21
0,1,16,2,50,52,35,33,25,59,61,14,31,40,49,9,62,10,38,28,53,17,11,24,22,63,60,5,13,32,6,26,56,54,15,42,47,45,58,34,43,18,55,57,30,3,41,23,19,51,37,48,12,29,7,46,36,27,21,44,39,20,8,4
55,30,48,44,29,28,3,57,1,19,10,49,27,52,17,62,42,41,25,53,14,54,38,22,13,21,8,37,39,56,20,51,58,46,61,0,31,63,5,11,34,24,43,12,59,50,7,4,33,47,18,45,16,6,15,35,32,40,60,2,36,26,9,23
11,22,0,43,29,36,32,34,61,52,54,6,56,23,31,3,40,13,27,38,1,12,33,14,48,15,16,26,28,41,62,51,45,5,2,25,46,42,47,39,53,37,8,59,63,60,57,49,19,58,21,24,20,10,17,7,44,35,4,55,9,18,50,30
21,25,44,18,28,4,60,22,14,59,46,50,38,47,19,9,32,2,49,1,51,30,45,58,13,24,15,41,57,29,33,12,35,40,5,10,39,61,26,48,42,3,31,52,55,7,62,20,17,34,6,11,36,53,43,23,27,0,16,37,54,8,63,56
36,29,54,6,15,13,46,7,55,39,53,32,19,58,2,45,43,47,62,50,34,61,1,57,5,30,52,48,16,14,37,12,41,24,18,26,35,42,60,59,3,20,44,0,11,33,21,22,51,31,63,10,9,8,38,27,23,56,4,25,49,40,28,17
57,20,35,38,31,63,15,22,14,56,16,51,23,29,12,1,26,11,46,2,59,21,54,36,25,33,3,7,52,41,8,27,6,10,5,49,24,18,48,53,45,34,50,28,40,42,37,61,32,39,43,0,17,19,13,55,47,44,58,9,4,60,30,62
63,30,3,21,50,24,19,29,22,43,10,1,49,45,56,14,36,35,16,15,2,27,44,4,18,60,7,32,48,8,20,57,17,31,42,41,5,33,39,47,58,34,26,62,28,55,12,9,54,6,23,52,46,51,38,25,37,13,11,0,61,40,59,53
5,2,62,45,40,61,56,35,24,18,63,36,34,48,57,0,4,6,9,50,11,8,33,14,43,39,41,13,10,26,17,52,32,54,31,37,19,3,51,20,44,49,15,38,47,29,46,1,16,30,58,25,42,21,53,55,59,12,7,23,28,60,27,22
27,9,29,52,0,12,4,41,6,42,14,21,11,33,62,10,40,5,36,18,61,45,22,16,46,35,24,59,23,13,38,43,3,31,63,20,58,7,50,19,30,34,60,44,32,39,49,53,57,26,8,56,15,37,2,28,55,17,48,25,51,1,54,47
19,21,2,34,4,37,48,7,27,18,5,23,14,1,49,55,61,58,13,15,63,47,28,53,44,43,39,50,52,57,24,11,12,10,3,30,26,36,25,60,42,40,56,54,51,29,8,33,0,9,16,59,31,46,17,35,22,41,6,20,62,45,32,38
33,8,21,50,37,26,57,20,16,44,40,43,59,0,13,5,63,51,58,6,39,12,60,1,62,19,41,4,31,52,35,9,18,32,7,15,46,45,54,14,22,24,30,28,55,38,53,25,34,29,27,56,49,23,3,11,61,36,17,48,42,2,47,10
36,2,18,47,50,61,60,25,6,8,24,43,48,15,46,41,7,56,13,54,4,32,52,49,26,11,33,55,30,35,58,20,19,40,51,27,10,37,16,39,34,1,42,45,21,63,12,22,23,57,59,3,38,44,31,9,62,17,14,29,5,28,0,53
13,62,26,53,20,56,8,40,55,37,39,24,38,59,35,60,44,25,23,57,17,19,28,32,3,43,34,12,42,5,16,21,2,47,10,46,0,31,9,15,1,48,50,22,11,45,18,61,14,63,7,33,6,51,30,27,54,58,36,41,4,49,29,52
41,24,51,60,44,57,2,20,33,6,17,35,29,52,25,32,7,39,46,62,16,12,45,15,37,38,4,22,56,23,47,3,43,19,55,48,9,8,42,13,31,53,1,30,36,18,21,28,50,34,10,27,54,11,0,63,14,59,26,40,5,58,49,61
2,3,40,10,29,56,60,63,50,5,39,45,20,8,36,37,4,55,32,58,42,61,52,19,7,16,57,13,12,33,54,44,41,14,23,15,51,30,35,26,53,27,24,0,59,17,6,48,18,43,31,49,62,22,28,11,34,21,25,47,38,9,46,1
53,52,17,48,56,35,25,27,9,57,54,37,49,63,24,26,19,45,30,41,46,11,33,0,60,32,38,1,3,12,8,36,16,21,28,10,43,47,55,62,59,20,5,15,51,42,4,61,23,34,7,50,18,58,13,44,6,2,31,29,40,39,22,14
25,43,59,7,49,57,50,1,5,21,44,47,27,63,37,2,62,33,19,28,55,4,6,8,23,54,0,60,17,46,53,15,48,56,20,52,34,18,30,58,9,42,14,45,39,10,13,61,32,22,24,29,26,51,35,38,3,11,31,40,36,12,41,16
6,43,12,27,48,3,52,47,61,15,44,24,63,14,36,62,35,4,19,33,10,11,31,50,20,53,32,38,1,49,60,58,41,59,28,23,7,2,17,8,0,26,46,18,54,9,30,56,29,25,22,45,16,40,57,37,5,21,42,39,13,34,55,51
31,46,17,20,55,45,10,26,11,16,39,38,27,54,36,18,2,30,24,14,51,48,35,21,63,32,42,53,23,8,5,13,15,12,0,25,44,50,7,61,62,57,58,49,29,37,52,40,59,28,56,33,43,6,41,19,9,22,4,60,47,34,1,3
48,51,28,61,7,21,42,14,4,36,62,33,22,23,59,29,44,54,39,46,16,1,57,25,13,27,17,55,3,50,45,53,18,43,49,52,56,60,19,24,20,40,12,58,63,15,30,37,41,38,10,6,26,8,31,2,47,35,9,5,32,0,34,11
23,9,53,43,26,7,44,16,58,51,15,34,59,32,14,2,1,0,37,22,45,24,31,49,10,35,12,21,47,28,39,36,62,11,55,20,57,5,8,54,52,18,50,4,61,40,46,60,30,3,63,29,33,41,27,17,42,25,6,48,19,56,13,38
60,14,63,22,48,57,52,12,39,45,9,46,16,23,33,21,41,19,44,43,10,20,28,58,55,42,34,47,35,50,11,38,7,25,37,4,29,54,51,3,18,17,27,31,26,15,5,61,62,53,40,1,2,8,13,36,59,56,32,30,0,24,6,49
20,38,17,11,6,3,35,9,7,0,57,58,56,55,59,46,2,49,63,25,33,53,34,1,29,12,26,32,28,8,30,10,43,13,16,18,31,22,15,44,51,36,62,40,23,60,19,41,61,27,45,37,50,54,24,42,47,5,48,14,39,52,4,21
62,56,55,15,21,4,47,2,5,49,38,44,33,39,22,54,60,32,3,52,36,29,10,11,40,35,37,16,58,12,18,20,13,24,34,30,51,31,57,0,7,48,14,23,50,27,19,6,8,46,41,45,61,26,42,1,59,28,25,63,43,53,9,17
26,3,18,43,11,21,8,25,13,63,35,53,52,29,40,15,37,39,60,5,2,6,30,55,19,61,0,49,23,54,50,24,45,47,38,20,48,22,42,31,14,33,44,62,34,17,28,4,58,16,51,12,59,36,41,7,57,32,1,46,9,10,27,56
51,31,38,18,3,9,16,24,22,6,61,8,33,28,55,2,7,56,34,52,53,63,46,48,37,40,11,39,17,42,25,13,5,10,15,41,35,23,27,44,45,50,59,47,32,30,58,43,0,49,14,4,20,54,19,57,26,12,36,29,1,62,60,21
11,2,19,30,5,40,54,1,21,31,61,56,36,4,18,16,33,20,26,14,58,59,52,45,24,44,60,28,0,25,23,62,6,47,35,51,15,32,42,3,41,43,38,57,53,9,48,10,46,34,8,63,22,17,27,50,13,37,7,39,49,12,29,55
11,29,2,56,46,6,48,40,24,37,45,61,41,20,35,1,16,21,25,9,27,36,26,17,33,18,43,51,7,34,39,50,53,12,58,5,22,44,19,47,49,3,38,13,0,31,14,30,32,63,59,4,28,54,55,60,15,42,8,57,10,23,62,52
10,47,50,28,45,35,1,56,33,12,55,62,39,38,17,46,48,37,19,21,7,20,52,57,27,30,61,18,34,54,32,43,6,51,4,2,58,22,44,9,0,25,59,40,63,24,23,14,60,15,5,36,16,31,29,41,8,49,42,3,53,11,13,26
2,12,53,0,25,18,46,44,24,32,50,17,6,36,49,21,26,31,45,58,20,61,62,16,39,13,3,30,47,1,42,8,7,27,43,54,34,37,59,52,10,63,19,35,33,11,4,5,48,41,22,51,55,9,38,60,15,29,56,40,57,23,28,14
53,33,43,35,10,50,36,57,63,3,39,40,59,30,45,14,26,52,22,16,29,28,27,38,21,37,11,60,13,54,9,46,32,0,62,15,6,12,51,19,8,34,44,56,18,17,23,24,49,4,25,48,41,7,61,20,5,55,58,1,2,31,42,47
48,59,57,10,5,28,27,17,47,34,52,6,40,36,14,13,37,7,58,18,55,12,24,44,43,32,2,49,60,62,35,30,41,42,46,23,56,51,39,21,9,26,25,22,1,19,50,54,63,11,33,45,8,31,16,61,15,3,38,53,20,29,0,4
29,22,21,33,2,31,54,1,0,34,36,13,8,17,57,56,38,9,26,11,25,19,5,41,10,3,50,42,45,20,60,63,30,39,14,44,28,59,53,37,4,24,61,62,52,51,47,48,12,7,23,55,35,32,16,58,27,49,46,18,43,40,6,15
39,9,63,35,22,12,55,19,15,62,48,33,60,47,43,57,5,51,25,41,56,29,37,38,27,40,30,23,31,58,36,10,2,17,13,49,16,45,0,53,11,28,54,59,26,32,1,18,21,61,8,3,20,4,46,6,52,50,24,14,44,42,7,34
18,31,16,26,58,15,61,40,39,48,50,28,30,22,7,36,29,62,52,27,42,17,33,38,25,13,53,8,23,63,46,11,60,37,21,9,55,10,35,44,45,56,20,47,2,6,57,5,12,4,34,24,3,43,51,19,1,0,54,41,49,14,59,32
0,18,2,13,59,48,31,11,34,6,62,9,63,42,29,27,40,43,49,60,28,8,53,36,16,55,12,22,25,47,45,50,1,33,26,41,21,44,3,15,46,14,56,38,54,7,24,32,10,17,61,19,23,35,20,51,5,30,39,37,58,57,52,4
15,33,36,21,6,9,60,13,39,35,34,37,44,56,1,48,51,55,32,8,61,26,18,31,29,30,20,62,47,50,2,63,42,17,38,45,58,4,11,19,53,25,28,27,22,54,41,7,10,24,46,49,57,40,3,59,16,14,12,52,5,43,23,0
1,30,18,12,8,58,13,24,35,62,21,39,22,54,55,10,43,23,33,36,34,3,20,11,49,15,38,63,0,28,5,9,7,45,52,29,48,59,26,14,4,25,27,47,46,61,37,60,56,17,32,53,6,31,50,16,57,2,40,42,44,51,41,19
52,33,41,2,29,31,0,27,46,6,7,54,59,62,63,49,14,15,35,43,13,44,10,21,18,8,55,61,39,26,53,38,5,17,12,51,9,28,57,56,60,11,42,25,36,20,37,30,40,58,4,45,34,48,47,19,24,32,16,1,23,22,50,3
30,0,55,13,1,49,18,31,11,4,48,61,63,41,32,59,58,54,40,51,29,43,2,60,10,23,12,56,50,28,34,44,5,45,52,26,24,33,47,21,42,35,22,14,62,46,20,37,7,38,6,15,8,16,9,53,19,25,39,36,3,17,57,27
21,16,61,15,44,49,3,63,51,60,12,18,38,58,53,26,57,35,17,25,20,19,34,30,50,9,46,31,13,41,59,8,0,14,5,29,52,62,39,27,32,24,33,2,6,56,36,28,43,37,22,54,10,40,1,47,11,48,7,23,55,4,45,42
33,47,31,38,61,30,57,63,43,10,42,34,52,1,19,60,16,51,59,21,17,7,56,11,9,3,4,44,49,54,14,26,0,62,40,58,18,27,23,45,15,53,46,48,12,28,8,35,41,55,13,22,24,39,25,50,32,2,36,29,20,37,6,5
63,48,4,40,15,57,16,39,2,33,37,10,51,28,3,62,11,30,50,43,12,34,9,8,47,5,17,19,58,45,7,26,32,24,23,25,59,38,1,6,0,27,49,20,42,61,44,22,18,36,13,52,41,53,29,54,56,21,46,14,55,31,35,60
39,33,45,51,48,18,23,12,10,32,42,36,41,15,52,1,2,59,27,43,62,60,25,50,28,61,24,35,29,20,5,44,9,56,38,54,22,58,3,46,30,40,26,14,16,34,17,11,19,31,0,53,21,63,57,8,7,49,13,37,47,4,6,55
35,34,29,59,31,30,11,51,62,4,47,49,13,15,0,1,61,43,46,25,7,36,14,38,60,26,45,48,8,55,5,52,32,63,18,2,42,16,28,27,53,9,40,21,12,19,22,6,10,20,50,41,3,33,39,23,56,58,24,44,17,57,37,54
4,61,24,1,18,5,28,59,34,3,16,42,14,36,19,62,23,0,30,57,63,17,12,9,33,11,51,54,2,22,55,48,20,13,27,44,8,50,41,37,38,39,21,43,26,6,15,58,32,35,10,29,49,52,7,25,47,56,31,53,40,45,46,60
60,45,10,54,42,63,55,51,33,15,59,6,0,34,44,32,40,14,47,52,35,28,31,21,7,27,49,36,38,26,61,16,24,50,25,37,43,41,19,46,30,2,58,56,3,22,23,8,9,18,29,20,17,53,4,1,11,48,57,62,13,5,39,12
48,2,19,13,11,55,35,12,20,50,28,52,3,54,24,63,1,7,36,47,45,49,23,5,41,43,42,15,6,53,57,59,32,56,37,46,40,61,9,14,60,10,27,51,25,0,8,16,22,17,29,30,39,21,31,44,34,26,62,33,38,4,58,18
39,55,24,4,2,20,51,22,28,8,11,53,10,9,49,27,61,62,52,32,12,7,60,17,41,42,40,43,26,19,50,48,30,6,3,1,33,31,34,36,18,59,47,37,13,58,46,38,45,0,5,57,29,56,15,44,16,35,54,25,23,21,63,14
49,20,29,26,44,14,3,34,22,55,19,53,43,52,2,37,21,62,57,32,38,4,0,13,8,31,41,59,18,1,24,7,48,36,10,46,35,58,50,11,15,39,23,33,25,56,9,6,42,27,61,17,40,54,5,28,16,45,12,30,51,47,63,60
21,62,7,57,19,33,3,58,52,35,18,16,31,53,17,38,25,43,41,45,59,30,63,9,55,44,39,60,37,54,20,14,48,36,42,4,51,12,11,50,23,5,2,13,34,1,61,0,32,24,27,26,40,49,47,29,28,10,56,8,22,6,15,46
55,20,11,13,14,38,12,46,7,60,34,44,51,37,58,35,45,24,3,15,8,62,52,47,4,31,54,23,48,49,53,32,21,1,41,59,61,22,26,27,63,39,6,0,56,17,33,50,16,2,43,30,28,18,25,5,9,19,29,40,42,36,10,57
41,38,2,54,44,55,49,23,35,4,24,21,53,33,61,15,47,25,32,50,40,48,8,36,7,52,46,5,51,1,42,57,59,62,17,45,3,27,28,30,11,6,26,20,14,56,0,39,10,58,19,43,60,29,16,34,37,18,12,13,63,9,22,31
15,61,58,32,17,43,57,48,54,26,7,60,4,24,56,14,37,36,13,53,12,59,30,25,28,18,35,8,45,44,3,5,38,22,20,11,42,1,9,19,16,41,51,63,21,47,6,40,39,46,49,50,27,23,29,10,62,33,2,52,31,34,55,0
52,36,53,35,22,0,9,33,24,59,60,45,21,8,51,31,11,47,17,40,23,42,49,30,37,43,15,61,26,62,7,32,18,1,46,55,39,19,29,27,16,5,44,58,12,48,28,6,41,14,3,2,56,54,25,10,4,34,57,20,63,38,13,50
39,54,61,17,53,49,12,3,26,60,55,24,47,51,2,35,40,8,50,16,28,10,33,59,34,44,48,37,4,11,1,62,19,32,6,31,38,46,58,52,41,30,23,20,25,57,9,45,15,29,27,22,18,0,7,5,36,42,43,63,14,56,21,13
62,34,53,48,9,43,54,55,45,6,56,35,63,20,52,33,39,37,12,59,44,51,30,38,50,36,49,47,1,15,27,8,40,18,4,29,61,57,3,26,28,24,23,13,19,21,2,22,41,17,60,16,58,0,11,31,32,10,25,7,42,46,5,14
19,29,42,57,21,2,50,26,44,41,28,11,38,56,33,34,24,55,10,15,9,0,58,22,13,12,20,32,49,62,1,4,37,39,46,45,59,63,3,43,16,17,27,6,30,18,35,60,48,5,54,51,31,36,61,47,23,8,7,52,53,14,25,40
18,35,57,8,7,4,26,19,13,56,37,63,36,6,46,38,24,3,52,5,54,60,0,59,32,20,28,44,15,22,29,31,50,11,1,61,9,21,14,58,47,43,53,40,2,51,48,12,10,33,49,45,62,41,23,39,42,27,30,55,16,25,34,17
34,58,50,38,17,32,13,20,31,42,49,1,21,2,28,29,24,26,52,3,11,51,54,41,19,5,10,33,12,46,60,35,59,63,0,55,4,8,39,57,62,25,45,30,16,37,56,48,18,7,14,36,44,22,27,6,15,9,53,61,43,40,23,47
52,55,13,33,27,28,39,14,47,60,46,17,51,57,18,40,38,56,3,30,8,44,4,7,0,10,25,16,24,22,54,34,19,32,12,31,53,29,42,9,1,15,36,6,48,58,21,20,45,23,49,59,2,11,26,5,50,61,62,43,35,37,63,41
3,2,57,35,28,37,34,53,38,5,16,29,30,33,58,22,17,62,63,21,55,40,13,12,1,20,51,47,0,24,6,46,60,4,14,49,54,11,23,48,42,41,27,26,44,61,31,39,18,10,25,8,32,45,59,56,15,9,36,43,50,19,52,7
15,42,56,0,6,40,12,29,47,3,28,43,55,36,5,13,17,8,30,2,27,45,62,61,19,57,49,26,52,7,21,63,32,25,16,22,20,46,39,34,4,59,54,24,44,58,53,35,50,41,10,33,9,14,1,38,60,23,18,31,37,51,11,48
50,41,47,44,30,15,52,6,4,62,28,26,40,59,22,25,23,27,49,16,43,58,13,54,36,12,2,45,48,18,32,9,10,1,56,35,63,0,57,46,11,8,61,3,19,24,51,5,33,38,21,17,42,20,14,29,53,31,39,34,7,55,60,37
44,1,22,31,45,19,21,8,37,58,10,20,39,13,54,50,12,55,61,25,29,60,46,17,26,33,41,62,23,2,59,63,47,15,14,28,52,6,48,11,53,49,35,42,56,3,4,18,27,51,40,7,0,30,5,9,32,36,38,16,24,34,57,43
33,55,50,34,48,11,60,46,31,54,1,30,63,2,22,36,8,32,10,62,4,15,39,59,12,44,43,27,53,20,61,23,49,28,47,16,51,24,5,14,13,17,52,38,18,41,57,58,56,7,9,26,35,37,45,25,3,19,42,6,21,40,0,29
38,45,23,16,30,48,19,7,11,22,55,34,35,8,46,26,24,33,58,54,61,9,57,5,62,37,1,12,41,17,40,59,51,63,27,39,29,0,60,52,56,3,13,50,14,43,6,53,32,42,25,31,15,18,36,21,2,44,28,47,49,4,10,20
7,32,60,23,16,33,20,5,13,55,56,35,48,24,27,39,19,62,28,30,52,6,54,8,9,46,43,2,29,14,4,1,31,11,26,40,41,44,59,22,37,10,12,38,34,0,15,25,61,45,36,53,63,3,51,18,49,57,17,58,42,21,47,50
39,8,6,35,11,18,3,33,9,36,40,59,50,5,61,38,37,60,10,28,48,24,1,30,45,15,49,56,55,52,31,29,43,17,51,20,14,13,58,63,62,57,21,22,54,4,53,32,46,16,0,7,41,34,47,2,26,25,42,23,12,27,19,44
25,15,9,4,59,61,0,45,46,21,23,3,44,34,12,30,33,53,38,26,49,32,5,8,35,28,24,27,10,36,22,1,39,60,47,2,50,51,20,19,14,55,40,52,18,63,57,13,62,48,17,37,42,43,41,54,7,56,58,29,31,11,16,6
9,12,20,40,39,19,3,2,31,59,49,58,25,10,35,8,28,13,18,36,22,26,38,53,1,63,44,57,61,27,48,23,54,4,37,30,16,21,51,24,60,62,42,46,32,29,56,15,34,41,0,14,50,45,5,52,47,43,55,17,33,6,7,11
36,0,3,32,62,23,40,48,30,6,20,8,1,38,46,53,29,4,31,45,55,21,41,28,51,17,11,39,12,58,10,60,15,24,52,22,63,14,34,7,19,61,59,35,49,13,26,50,33,44,56,9,5,54,16,57,43,25,37,18,47,42,27,2
58,51,35,28,39,9,46,21,29,36,27,50,0,59,20,48,13,8,14,23,18,31,44,24,56,11,34,49,12,41,1,61,10,22,17,19,63,55,57,42,3,45,37,32,16,43,25,15,30,33,40,52,2,7,60,47,62,26,4,38,5,6,54,53
25,32,55,8,49,33,21,26,31,46,36,0,44,45,42,19,23,18,39,27,10,41,50,61,51,57,14,28,6,5,2,52,30,17,9,43,15,56,58,40,7,38,59,54,3,4,53,62,29,12,34,24,11,47,37,48,63,1,16,22,20,60,13,35
12,5,0,59,33,18,29,24,37,26,4,19,40,45,22,53,56,62,20,21,30,41,39,55,34,23,57,32,42,48,52,54,44,46,36,47,13,7,49,38,31,2,11,6,43,60,25,50,3,17,61,15,9,14,1,8,28,58,35,63,16,27,10,51
39,4,23,48,21,29,60,12,56,5,13,63,58,37,26,9,40,14,19,8,2,33,35,41,51,10,17,42,38,32,16,54,30,18,52,15,24,11,50,6,0,43,7,55,22,59,34,49,45,61,20,31,27,1,53,36,3,62,46,47,28,25,57,44
59,0,3,51,19,44,62,26,63,11,31,50,60,52,36,34,21,23,6,12,40,57,54,45,16,14,20,9,25,33,58,55,48,7,47,42,8,15,32,22,24,39,2,35,53,41,38,61,10,56,30,43,17,28,5,46,1,27,37,29,13,18,49,4
40,30,57,51,44,28,11,6,25,4,41,26,35,5,38,36,34,54,45,62,32,19,59,20,50,3,61,10,21,48,55,16,24,14,27,31,42,49,58,23,33,39,63,1,29,15,53,56,18,2,43,12,9,52,22,60,37,17,8,7,13,46,47,0
55,53,47,52,23,20,43,9,33,56,16,58,54,24,3,2,8,51,40,15,57,11,26,31,10,14,4,18,42,37,32,41,6,5,39,7,63,34,19,46,49,62,27,59,45,36,50,28,25,44,13,22,48,12,17,30,61,1,35,60,0,21,38,29
22,7,25,39,46,5,58,26,33,11,48,21,51,36,47,54,28,19,3,12,45,0,18,23,4,1,60,49,62,63,9,17,37,13,27,52,6,59,10,53,38,42,29,43,57,50,32,40,8,20,24,41,14,15,56,16,55,61,30,2,31,44,35,34
44,54,41,28,3,21,20,26,58,5,45,51,33,7,4,0,39,49,25,22,10,40,18,2,9,61,63,53,55,43,27,38,32,48,31,59,34,60,62,35,13,12,6,29,14,23,1,56,57,47,36,16,52,15,46,24,11,37,30,42,50,8,17,19
33,21,25,35,14,30,15,48,44,16,62,27,46,24,32,19,4,34,1,10,61,54,37,31,49,38,40,42,51,56,13,29,26,58,52,2,17,43,12,60,53,57,20,47,23,3,6,5,41,63,36,0,22,50,11,45,18,55,8,7,9,59,39,28
27,0,59,29,20,15,8,47,42,25,5,51,14,56,19,61,21,45,36,40,6,44,60,63,13,34,11,52,53,35,41,24,7,38,49,48,46,33,30,22,54,9,58,2,12,3,18,23,62,1,26,31,37,32,43,4,50,17,16,39,57,55,28,10
49,53,50,60,7,18,36,8,34,47,20,58,38,2,23,61,55,5,28,63,27,21,40,4,37,26,46,35,52,30,32,31,56,41,57,24,3,12,62,10,44,15,33,1,43,22,9,51,13,42,59,25,0,48,14,45,16,39,19,54,17,11,6,29
14,8,36,5,39,59,20,0,23,24,51,16,48,29,43,58,61,41,45,26,32,57,17,56,49,38,35,62,7,25,52,40,22,63,1,44,53,28,10,3,13,54,6,15,19,60,33,11,37,9,50,4,42,55,27,2,21,34,12,30,18,46,47,31
61,62,51,56,8,11,0,38,43,55,34,22,15,60,46,5,45,4,42,59,52,48,7,12,24,29,50,40,33,13,1,31,17,39,27,37,53,57,25,2,41,63,16,44,32,9,26,18,54,36,10,19,21,49,35,6,23,3,20,28,58,14,47,30
32,21,8,37,38,3,61,16,12,33,30,44,31,0,51,5,48,43,57,17,55,9,36,10,23,1,56,28,22,35,54,11,53,25,6,14,41,49,50,20,34,26,62,63,47,59,46,52,4,40,18,39,19,13,27,15,24,60,58,29,7,42,45,2
6,48,13,31,45,52,22,47,25,49,28,9,24,61,11,34,60,41,51,40,23,62,39,50,1,26,35,17,54,44,33,53,57,63,30,21,8,20,43,29,14,56,16,32,18,5,3,46,12,7,37,15,55,36,4,2,59,58,10,19,0,42,27,38
20,58,56,63,37,7,57,28,53,5,59,45,14,16,29,33,19,54,30,48,34,24,62,3,6,21,55,49,47,17,41,11,61,38,25,46,52,31,15,50,9,39,12,13,60,4,35,36,27,43,18,2,32,51,42,0,8,40,26,10,1,44,22,23
43,32,38,14,27,9,10,35,49,0,50,54,45,15,36,55,63,6,23,25,29,5,40,47,2,37,60,11,57,13,4,31,17,1,59,51,52,21,44,28,24,41,62,22,46,16,7,8,58,12,39,20,42,34,26,48,61,18,53,56,19,33,3,30
29,5,12,51,6,36,9,2,62,3,26,0,10,28,27,4,16,47,35,14,11,53,8,34,41,56,38,46,57,18,31,54,13,19,61,21,7,22,49,44,23,59,50,24,25,55,42,30,60,58,45,37,32,1,48,63,15,33,40,39,52,43,17,20
